step,wraith_count,serpent_count,ritual_counter
17352,122021,331,34
17353,122038,331,34
17354,122057,331,34
17355,122069,331,34
17356,122081,331,34
17357,122093,331,34
17358,122109,331,34
17359,122125,331,34
17360,122138,331,34
17361,122151,331,34
17362,122164,331,34
17363,122183,331,34
17364,122198,331,34
17365,122210,331,34
17366,122226,331,34
17367,122241,331,34
17368,122260,331,34
17369,122279,331,34
17370,122292,331,34
17371,122305,331,34
17372,122328,331,34
17373,122340,331,34
17374,122352,331,34
17375,122366,331,34
17376,122389,331,34
17377,122404,331,34
17378,122412,332,34
17379,122423,332,34
17380,122439,332,34
17381,122448,332,34
17382,122459,332,34
17383,122474,332,34
17384,122486,332,34
17385,122501,332,34
17386,122514,332,34
17387,122526,332,34
17388,122539,332,34
17389,122559,332,34
17390,122574,332,34
17391,122587,332,34
17392,122599,332,34
17393,122616,332,34
17394,122624,332,34
17395,122637,332,34
17396,122647,332,34
17397,122668,332,34
17398,122682,332,34
17399,122694,332,34
17400,122704,332,34
17401,122716,332,34
17402,122732,332,34
17403,122747,332,34
17404,122767,332,34
17405,122784,332,34
17406,122798,332,34
17407,122813,332,34
17408,122836,332,34
17409,122855,332,34
17410,122870,332,34
17411,122889,332,34
17412,122901,332,34
17413,122920,332,34
17414,122936,332,34
17415,122955,332,34
17416,122974,332,34
17417,122988,332,34
17418,123005,332,34
17419,123018,332,34
17420,123031,332,34
17421,123039,332,34
17422,123053,332,34
17423,123063,332,34
17424,123072,332,34
17425,123086,332,34
17426,123099,332,34
17427,123113,332,34
17428,123129,332,34
17429,123147,332,34
17430,123168,333,34
17431,123179,333,34
17432,123190,333,34
17433,123208,333,34
17434,123227,333,34
17435,123241,333,34
17436,123255,333,34
17437,123275,333,34
17438,123291,333,34
17439,123304,333,34
17440,123314,333,34
17441,123329,333,34
17442,123340,333,34
17443,123366,333,34
17444,123384,333,34
17445,123398,333,34
17446,123409,333,34
17447,123424,333,34
17448,123432,333,34
17449,123448,333,34
17450,123459,333,34
17451,123474,333,34
17452,123498,333,34
17453,123516,333,34
17454,123527,333,34
17455,123550,333,34
17456,123564,333,34
17457,123577,333,34
17458,123597,333,34
17459,123620,333,34
17460,123646,333,34
17461,123659,333,34
17462,123674,333,34
17463,123690,333,34
17464,123700,333,34
17465,123715,333,34
17466,123737,333,34
17467,123756,333,34
17468,123769,333,34
17469,123783,333,34
17470,123795,333,34
17471,123813,333,34
17472,123825,333,34
17473,123838,333,34
17474,123856,333,34
17475,123867,333,34
17476,123887,333,34
17477,123902,333,34
17478,123917,333,34
17479,123934,333,34
17480,123949,333,34
17481,123963,333,34
17482,123980,333,34
17483,123995,333,34
17484,124006,333,34
17485,124025,333,34
17486,124037,333,34
17487,124054,333,34
17488,124073,333,34
17489,124090,333,34
17490,124105,333,34
17491,124123,333,34
17492,124139,333,34
17493,124156,333,34
17494,124165,333,34
17495,124182,333,34
17496,124195,333,34
17497,124215,333,34
17498,124226,333,34
17499,124238,333,34
17500,118036,333,35
17501,118053,333,35
17502,118074,333,35
17503,118086,333,35
17504,118096,334,35
17505,118109,334,35
17506,118127,334,35
17507,118139,334,35
17508,118155,334,35
17509,118169,334,35
17510,118184,334,35
17511,118200,334,35
17512,118210,334,35
17513,118229,334,35
17514,118244,334,35
17515,118261,334,35
17516,118276,334,35
17517,118291,334,35
17518,118298,334,35
17519,118310,334,35
17520,118325,334,35
17521,118343,334,35
17522,118353,334,35
17523,118373,334,35
17524,118386,334,35
17525,118404,334,35
17526,118425,334,35
17527,118442,334,35
17528,118451,334,35
17529,118467,334,35
17530,118477,334,35
17531,118488,334,35
17532,118502,334,35
17533,118520,334,35
17534,118536,334,35
17535,118552,334,35
17536,118562,334,35
17537,118578,334,35
17538,118597,334,35
17539,118613,334,35
17540,118628,335,35
17541,118648,335,35
17542,118661,335,35
17543,118674,335,35
17544,118683,335,35
17545,118698,335,35
17546,118715,335,35
17547,118727,335,35
17548,118740,335,35
17549,118753,335,35
17550,118764,336,35
17551,118777,336,35
17552,118788,336,35
17553,118801,336,35
17554,118813,336,35
17555,118826,336,35
17556,118841,336,35
17557,118853,336,35
17558,118869,336,35
17559,118879,336,35
17560,118898,336,35
17561,118911,336,35
17562,118930,336,35
17563,118945,336,35
17564,118959,336,35
17565,118977,336,35
17566,118998,336,35
17567,119016,336,35
17568,119032,336,35
17569,119042,336,35
17570,119053,336,35
17571,119069,337,35
17572,119082,337,35
17573,119092,337,35
17574,119105,337,35
17575,119119,337,35
17576,119136,337,35
17577,119151,337,35
17578,119171,337,35
17579,119181,337,35
17580,119196,337,35
17581,119207,337,35
17582,119220,337,35
17583,119240,337,35
17584,119255,337,35
17585,119281,337,35
17586,119302,337,35
17587,119314,337,35
17588,119324,337,35
17589,119337,337,35
17590,119350,337,35
17591,119371,337,35
17592,119386,337,35
17593,119404,337,35
17594,119415,337,35
17595,119430,337,35
17596,119446,337,35
17597,119456,337,35
17598,119469,337,35
17599,119481,337,35
17600,119496,337,35
17601,119510,337,35
17602,119521,337,35
17603,119540,337,35
17604,119552,337,35
17605,119563,337,35
17606,119582,337,35
17607,119591,337,35
17608,119601,337,35
17609,119619,337,35
17610,119636,338,35
17611,119649,338,35
17612,119662,338,35
17613,119677,338,35
17614,119699,338,35
17615,119711,338,35
17616,119733,338,35
17617,119749,338,35
17618,119771,338,35
17619,119785,338,35
17620,119797,338,35
17621,119815,338,35
17622,119830,338,35
17623,119846,339,35
17624,119859,339,35
17625,119873,339,35
17626,119884,340,35
17627,119896,340,35
17628,119906,340,35
17629,119923,340,35
17630,119933,340,35
17631,119949,340,35
17632,119960,340,35
17633,119972,341,35
17634,119987,341,35
17635,119997,341,35
17636,120015,341,35
17637,120023,341,35
17638,120040,341,35
17639,120061,341,35
17640,120077,341,35
17641,120095,341,35
17642,120116,341,35
17643,120131,341,35
17644,120148,341,35
17645,120171,341,35
17646,120185,341,35
17647,120198,341,35
17648,120212,341,35
17649,120228,341,35
17650,120249,341,35
17651,120263,341,35
17652,120275,341,35
17653,120288,341,35
17654,120309,341,35
17655,120317,341,35
17656,120333,341,35
17657,120346,341,35
17658,120370,341,35
17659,120385,341,35
17660,120402,341,35
17661,120415,341,35
17662,120426,341,35
17663,120440,341,35
17664,120454,341,35
17665,120465,341,35
17666,120482,341,35
17667,120499,341,35
17668,120516,341,35
17669,120540,341,35
17670,120560,341,35
17671,120578,341,35
17672,120593,341,35
17673,120603,341,35
17674,120619,341,35
17675,120628,341,35
17676,120634,341,35
17677,120649,341,35
17678,120661,341,35
17679,120675,341,35
17680,120689,341,35
17681,120702,341,35
17682,120718,341,35
17683,120734,341,35
17684,120751,341,35
17685,120764,341,35
17686,120780,341,35
17687,120792,341,35
17688,120800,341,35
17689,120817,341,35
17690,120829,341,35
17691,120844,341,35
17692,120861,341,35
17693,120878,341,35
17694,120892,341,35
17695,120914,341,35
17696,120928,341,35
17697,120939,341,35
17698,120957,341,35
17699,120974,341,35
17700,120993,341,35
17701,121016,341,35
17702,121024,342,35
17703,121040,342,35
17704,121061,342,35
17705,121079,342,35
17706,121093,342,35
17707,121104,342,35
17708,121119,342,35
17709,121137,342,35
17710,121151,342,35
17711,121167,342,35
17712,121183,342,35
17713,121194,342,35
17714,121219,342,35
17715,121235,342,35
17716,121244,342,35
17717,121253,342,35
17718,121264,342,35
17719,121276,342,35
17720,121289,342,35
17721,121308,342,35
17722,121323,342,35
17723,121341,342,35
17724,121359,342,35
17725,121375,342,35
17726,121390,342,35
17727,121410,342,35
17728,121421,342,35
17729,121441,343,35
17730,121453,343,35
17731,121468,343,35
17732,121486,343,35
17733,121496,343,35
17734,121514,343,35
17735,121527,343,35
17736,121541,343,35
17737,121554,343,35
17738,121572,343,35
17739,121583,343,35
17740,121596,343,35
17741,121608,343,35
17742,121619,343,35
17743,121629,343,35
17744,121643,343,35
17745,121661,343,35
17746,121672,343,35
17747,121686,343,35
17748,121708,343,35
17749,121726,343,35
17750,121740,343,35
17751,121755,343,35
17752,121768,343,35
17753,121786,343,35
17754,121800,343,35
17755,121816,343,35
17756,121829,343,35
17757,121843,343,35
17758,121853,343,35
17759,121869,343,35
17760,121883,343,35
17761,121900,343,35
17762,121917,343,35
17763,121925,343,35
17764,121942,343,35
17765,121966,343,35
17766,121982,343,35
17767,121999,343,35
17768,122021,343,35
17769,122037,343,35
17770,122047,343,35
17771,122058,343,35
17772,122070,343,35
17773,122089,343,35
17774,122095,343,35
17775,122117,343,35
17776,122135,343,35
17777,122145,343,35
17778,122160,343,35
17779,122178,343,35
17780,122198,343,35
17781,122212,343,35
17782,122226,343,35
17783,122237,343,35
17784,122251,343,35
17785,122274,343,35
17786,122289,343,35
17787,122306,343,35
17788,122320,343,35
17789,122337,343,35
17790,122345,343,35
17791,122358,343,35
17792,122372,343,35
17793,122381,343,35
17794,122402,343,35
17795,122415,343,35
17796,122431,343,35
17797,122442,343,35
17798,122455,343,35
17799,122468,343,35
17800,122480,343,35
17801,122493,343,35
17802,122504,343,35
17803,122518,343,35
17804,122536,343,35
17805,122550,343,35
17806,122570,343,35
17807,122581,343,35
17808,122595,343,35
17809,122605,343,35
17810,122620,343,35
17811,122634,343,35
17812,122644,343,35
17813,122656,343,35
17814,122671,343,35
17815,122685,343,35
17816,122701,343,35
17817,122717,343,35
17818,122737,343,35
17819,122753,343,35
17820,122761,343,35
17821,122774,343,35
17822,122788,343,35
17823,122806,343,35
17824,122816,343,35
17825,122827,343,35
17826,122840,343,35
17827,122855,343,35
17828,122864,343,35
17829,122877,343,35
17830,122890,343,35
17831,122905,343,35
17832,122919,343,35
17833,122935,343,35
17834,122953,343,35
17835,122968,343,35
17836,122989,343,35
17837,123004,343,35
17838,123016,343,35
17839,123035,343,35
17840,123054,343,35
17841,123072,343,35
17842,123085,343,35
17843,123099,343,35
17844,123116,343,35
17845,123131,343,35
17846,123142,343,35
17847,123158,344,35
17848,123173,344,35
17849,123186,344,35
17850,123205,344,35
17851,123218,344,35
17852,123238,344,35
17853,123253,344,35
17854,123269,344,35
17855,123289,344,35
17856,123306,344,35
17857,123324,344,35
17858,123336,344,35
17859,123346,344,35
17860,123364,344,35
17861,123382,344,35
17862,123394,344,35
17863,123410,344,35
17864,123425,344,35
17865,123439,344,35
17866,123449,344,35
17867,123464,344,35
17868,123480,344,35
17869,123497,344,35
17870,123514,344,35
17871,123530,344,35
17872,123544,344,35
17873,123564,344,35
17874,123582,344,35
17875,123600,344,35
17876,123614,344,35
17877,123631,344,35
17878,123644,344,35
17879,123657,344,35
17880,123679,344,35
17881,123700,344,35
17882,123711,344,35
17883,123723,344,35
17884,123742,344,35
17885,123758,344,35
17886,123769,344,35
17887,123788,344,35
17888,123802,344,35
17889,123810,344,35
17890,123824,344,35
17891,123845,344,35
17892,123862,344,35
17893,123873,344,35
17894,123886,344,35
17895,123899,344,35
17896,123925,344,35
17897,123938,344,35
17898,123952,344,35
17899,123962,344,35
17900,123975,344,35
17901,123988,344,35
17902,124003,344,35
17903,124023,344,35
17904,124033,344,35
17905,124040,344,35
17906,124055,344,35
17907,124073,344,35
17908,124084,344,35
17909,124097,344,35
17910,124105,344,35
17911,124116,344,35
17912,124125,344,35
17913,124136,344,35
17914,124154,344,35
17915,124161,344,35
17916,124179,344,35
17917,124194,344,35
17918,124205,344,35
17919,124212,344,35
17920,124226,344,35
17921,124237,344,35
17922,124250,344,35
17923,124265,344,35
17924,124275,344,35
17925,124290,344,35
17926,124308,344,35
17927,124322,344,35
17928,124335,344,35
17929,124348,344,35
17930,124361,344,35
17931,124375,344,35
17932,124388,344,35
17933,124401,344,35
17934,124417,344,35
17935,124432,344,35
17936,124443,344,35
17937,124454,344,35
17938,124467,344,35
17939,124482,344,35
17940,124501,344,35
17941,124514,344,35
17942,124520,344,35
17943,124530,344,35
17944,124548,344,35
17945,124563,344,35
17946,124586,344,35
17947,124597,344,35
17948,124613,344,35
17949,124628,344,35
17950,124641,344,35
17951,124653,344,35
17952,124666,344,35
17953,124678,344,35
17954,124692,344,35
17955,124704,344,35
17956,124717,344,35
17957,124735,344,35
17958,124753,344,35
17959,124768,344,35
17960,124789,344,35
17961,124806,344,35
17962,124825,344,35
17963,124838,344,35
17964,124854,344,35
17965,124873,344,35
17966,124886,344,35
17967,124899,344,35
17968,124911,344,35
17969,124925,344,35
17970,124937,344,35
17971,124952,344,35
17972,124967,344,35
17973,124975,344,35
17974,124992,344,35
17975,125004,344,35
17976,125025,344,35
17977,125041,344,35
17978,125052,344,35
17979,125069,344,35
17980,125082,344,35
17981,125087,344,35
17982,125107,344,35
17983,125123,344,35
17984,125138,344,35
17985,125161,344,35
17986,125180,344,35
17987,125192,344,35
17988,125206,344,35
17989,125218,344,35
17990,125230,344,35
17991,125246,344,35
17992,125264,344,35
17993,125271,344,35
17994,125291,344,35
17995,125304,344,35
17996,125317,344,35
17997,125327,344,35
17998,125341,344,35
17999,125361,344,35
18000,119112,344,36
18001,119123,344,36
18002,119133,345,36
18003,119150,345,36
18004,119171,345,36
18005,119183,345,36
18006,119196,345,36
18007,119206,345,36
18008,119218,345,36
18009,119238,345,36
18010,119255,345,36
18011,119271,345,36
18012,119281,345,36
18013,119297,345,36
18014,119310,345,36
18015,119326,345,36
18016,119338,345,36
18017,119355,345,36
18018,119368,345,36
18019,119388,345,36
18020,119403,345,36
18021,119414,345,36
18022,119432,345,36
18023,119444,345,36
18024,119453,345,36
18025,119462,345,36
18026,119472,345,36
18027,119478,345,36
18028,119492,345,36
18029,119502,345,36
18030,119517,345,36
18031,119525,345,36
18032,119542,345,36
18033,119554,345,36
18034,119569,345,36
18035,119595,345,36
18036,119606,345,36
18037,119620,345,36
18038,119626,345,36
18039,119638,345,36
18040,119650,345,36
18041,119672,345,36
18042,119688,345,36
18043,119699,345,36
18044,119712,345,36
18045,119731,345,36
18046,119751,345,36
18047,119762,345,36
18048,119774,345,36
18049,119785,345,36
18050,119791,345,36
18051,119799,345,36
18052,119805,345,36
18053,119821,345,36
18054,119843,346,36
18055,119855,346,36
18056,119870,346,36
18057,119885,346,36
18058,119900,346,36
18059,119911,346,36
18060,119925,346,36
18061,119946,346,36
18062,119965,346,36
18063,119978,346,36
18064,120001,346,36
18065,120017,346,36
18066,120029,346,36
18067,120044,346,36
18068,120059,346,36
18069,120073,346,36
18070,120087,346,36
18071,120103,346,36
18072,120116,346,36
18073,120131,347,36
18074,120152,347,36
18075,120167,347,36
18076,120179,347,36
18077,120194,347,36
18078,120206,347,36
18079,120223,347,36
18080,120240,347,36
18081,120258,347,36
18082,120271,347,36
18083,120287,347,36
18084,120300,347,36
18085,120314,347,36
18086,120321,347,36
18087,120342,347,36
18088,120361,347,36
18089,120378,347,36
18090,120396,347,36
18091,120409,347,36
18092,120420,347,36
18093,120437,347,36
18094,120449,347,36
18095,120462,347,36
18096,120478,347,36
18097,120490,347,36
18098,120506,347,36
18099,120520,347,36
18100,120529,347,36
18101,120539,347,36
18102,120555,348,36
18103,120567,348,36
18104,120581,348,36
18105,120599,348,36
18106,120612,348,36
18107,120634,348,36
18108,120646,348,36
18109,120659,348,36
18110,120671,348,36
18111,120683,348,36
18112,120703,348,36
18113,120723,348,36
18114,120738,348,36
18115,120752,348,36
18116,120761,348,36
18117,120778,348,36
18118,120786,348,36
18119,120798,348,36
18120,120813,348,36
18121,120827,348,36
18122,120846,348,36
18123,120857,348,36
18124,120871,348,36
18125,120885,348,36
18126,120898,348,36
18127,120924,348,36
18128,120940,348,36
18129,120962,348,36
18130,120977,348,36
18131,120992,348,36
18132,121016,349,36
18133,121035,349,36
18134,121048,349,36
18135,121066,349,36
18136,121082,349,36
18137,121095,349,36
18138,121114,349,36
18139,121129,349,36
18140,121148,349,36
18141,121164,349,36
18142,121184,349,36
18143,121203,349,36
18144,121214,349,36
18145,121228,350,36
18146,121242,350,36
18147,121257,350,36
18148,121271,350,36
18149,121290,350,36
18150,121312,350,36
18151,121328,350,36
18152,121346,351,36
18153,121362,351,36
18154,121377,351,36
18155,121396,351,36
18156,121410,351,36
18157,121423,351,36
18158,121440,351,36
18159,121466,351,36
18160,121479,351,36
18161,121492,351,36
18162,121511,351,36
18163,121523,351,36
18164,121542,351,36
18165,121559,351,36
18166,121581,351,36
18167,121598,351,36
18168,121613,351,36
18169,121633,351,36
18170,121646,351,36
18171,121662,351,36
18172,121677,351,36
18173,121688,351,36
18174,121709,351,36
18175,121727,351,36
18176,121743,351,36
18177,121763,351,36
18178,121777,351,36
18179,121800,351,36
18180,121814,351,36
18181,121826,351,36
18182,121846,351,36
18183,121861,351,36
18184,121874,351,36
18185,121888,351,36
18186,121900,351,36
18187,121913,351,36
18188,121930,351,36
18189,121950,351,36
18190,121971,351,36
18191,121984,351,36
18192,121996,351,36
18193,122011,351,36
18194,122024,351,36
18195,122034,351,36
18196,122045,351,36
18197,122057,351,36
18198,122066,351,36
18199,122077,351,36
18200,122090,351,36
18201,122107,351,36
18202,122126,351,36
18203,122139,351,36
18204,122158,351,36
18205,122169,351,36
18206,122187,351,36
18207,122201,351,36
18208,122218,351,36
18209,122237,351,36
18210,122253,351,36
18211,122267,351,36
18212,122285,351,36
18213,122300,351,36
18214,122311,351,36
18215,122322,351,36
18216,122328,351,36
18217,122344,351,36
18218,122367,351,36
18219,122378,351,36
18220,122397,351,36
18221,122415,351,36
18222,122429,351,36
18223,122450,351,36
18224,122465,351,36
18225,122484,351,36
18226,122507,351,36
18227,122524,351,36
18228,122542,351,36
18229,122553,351,36
18230,122583,351,36
18231,122602,351,36
18232,122618,351,36
18233,122629,351,36
18234,122644,351,36
18235,122651,351,36
18236,122669,351,36
18237,122678,351,36
18238,122700,351,36
18239,122711,351,36
18240,122728,351,36
18241,122744,351,36
18242,122757,351,36
18243,122772,351,36
18244,122799,351,36
18245,122818,352,36
18246,122829,352,36
18247,122853,352,36
18248,122868,352,36
18249,122879,352,36
18250,122890,352,36
18251,122902,352,36
18252,122913,352,36
18253,122926,352,36
18254,122938,352,36
18255,122951,352,36
18256,122967,352,36
18257,122980,352,36
18258,122996,352,36
18259,123020,352,36
18260,123033,352,36
18261,123049,352,36
18262,123064,352,36
18263,123074,352,36
18264,123096,352,36
18265,123110,352,36
18266,123121,352,36
18267,123132,352,36
18268,123146,352,36
18269,123163,352,36
18270,123183,352,36
18271,123204,352,36
18272,123226,352,36
18273,123242,352,36
18274,123258,352,36
18275,123273,352,36
18276,123287,352,36
18277,123301,352,36
18278,123319,352,36
18279,123332,352,36
18280,123346,352,36
18281,123359,352,36
18282,123375,352,36
18283,123388,352,36
18284,123401,352,36
18285,123419,352,36
18286,123433,352,36
18287,123451,352,36
18288,123467,352,36
18289,123484,352,36
18290,123496,352,36
18291,123513,352,36
18292,123529,352,36
18293,123544,352,36
18294,123565,352,36
18295,123582,352,36
18296,123595,352,36
18297,123601,352,36
18298,123614,352,36
18299,123627,352,36
18300,123652,352,36
18301,123660,352,36
18302,123672,352,36
18303,123696,352,36
18304,123710,352,36
18305,123720,352,36
18306,123731,352,36
18307,123739,352,36
18308,123751,352,36
18309,123766,352,36
18310,123774,352,36
18311,123790,352,36
18312,123801,352,36
18313,123813,352,36
18314,123833,352,36
18315,123845,352,36
18316,123857,352,36
18317,123865,352,36
18318,123881,352,36
18319,123889,352,36
18320,123902,352,36
18321,123929,352,36
18322,123949,352,36
18323,123965,352,36
18324,123980,352,36
18325,123995,352,36
18326,124010,352,36
18327,124021,352,36
18328,124035,352,36
18329,124050,352,36
18330,124063,352,36
18331,124079,352,36
18332,124092,352,36
18333,124103,352,36
18334,124120,352,36
18335,124129,352,36
18336,124141,352,36
18337,124155,352,36
18338,124166,352,36
18339,124187,352,36
18340,124203,352,36
18341,124216,352,36
18342,124232,352,36
18343,124244,352,36
18344,124257,352,36
18345,124269,352,36
18346,124283,352,36
18347,124302,352,36
18348,124318,352,36
18349,124333,352,36
18350,124346,353,36
18351,124358,353,36
18352,124371,353,36
18353,124387,353,36
18354,124402,353,36
18355,124417,353,36
18356,124428,353,36
18357,124445,353,36
18358,124465,353,36
18359,124478,353,36
18360,124491,354,36
18361,124500,354,36
18362,124512,354,36
18363,124523,354,36
18364,124537,354,36
18365,124554,354,36
18366,124564,354,36
18367,124578,354,36
18368,124591,354,36
18369,124599,354,36
18370,124613,354,36
18371,124629,354,36
18372,124648,354,36
18373,124661,354,36
18374,124673,354,36
18375,124695,354,36
18376,124707,354,36
18377,124727,354,36
18378,124742,354,36
18379,124753,354,36
18380,124766,354,36
18381,124777,354,36
18382,124788,355,36
18383,124803,355,36
18384,124818,355,36
18385,124833,355,36
18386,124847,355,36
18387,124865,355,36
18388,124883,355,36
18389,124895,355,36
18390,124915,355,36
18391,124928,355,36
18392,124943,356,36
18393,124967,356,36
18394,124983,356,36
18395,125006,356,36
18396,125022,356,36
18397,125032,356,36
18398,125051,356,36
18399,125066,356,36
18400,125081,356,36
18401,125095,356,36
18402,125115,356,36
18403,125124,356,36
18404,125140,356,36
18405,125150,356,36
18406,125164,356,36
18407,125181,356,36
18408,125199,356,36
18409,125219,356,36
18410,125230,356,36
18411,125243,356,36
18412,125262,356,36
18413,125280,356,36
18414,125296,356,36
18415,125308,356,36
18416,125319,356,36
18417,125334,356,36
18418,125341,356,36
18419,125355,356,36
18420,125370,356,36
18421,125383,356,36
18422,125401,356,36
18423,125415,356,36
18424,125427,356,36
18425,125442,356,36
18426,125450,356,36
18427,125466,356,36
18428,125479,356,36
18429,125493,356,36
18430,125509,356,36
18431,125526,356,36
18432,125541,356,36
18433,125560,356,36
18434,125572,356,36
18435,125588,356,36
18436,125600,356,36
18437,125620,356,36
18438,125639,356,36
18439,125649,356,36
18440,125670,356,36
18441,125686,356,36
18442,125699,356,36
18443,125715,356,36
18444,125732,356,36
18445,125749,356,36
18446,125758,356,36
18447,125771,356,36
18448,125784,356,36
18449,125803,356,36
18450,125817,356,36
18451,125835,356,36
18452,125853,356,36
18453,125863,356,36
18454,125879,356,36
18455,125894,356,36
18456,125909,356,36
18457,125925,356,36
18458,125948,356,36
18459,125968,356,36
18460,125978,356,36
18461,125987,356,36
18462,126006,356,36
18463,126034,356,36
18464,126049,356,36
18465,126071,356,36
18466,126089,356,36
18467,126101,356,36
18468,126118,356,36
18469,126128,356,36
18470,126140,356,36
18471,126154,356,36
18472,126172,356,36
18473,126188,356,36
18474,126205,356,36
18475,126218,356,36
18476,126232,356,36
18477,126246,356,36
18478,126265,356,36
18479,126277,356,36
18480,126293,356,36
18481,126306,356,36
18482,126317,356,36
18483,126335,356,36
18484,126353,356,36
18485,126371,356,36
18486,126374,356,36
18487,126386,356,36
18488,126400,356,36
18489,126421,356,36
18490,126432,356,36
18491,126446,356,36
18492,126458,356,36
18493,126474,356,36
18494,126491,356,36
18495,126501,356,36
18496,126513,356,36
18497,126528,356,36
18498,126539,356,36
18499,126555,356,36
18500,120244,356,37
18501,120257,356,37
18502,120265,356,37
18503,120280,356,37
18504,120293,356,37
18505,120310,356,37
18506,120323,356,37
18507,120334,356,37
18508,120350,356,37
18509,120364,356,37
18510,120378,356,37
18511,120395,356,37
18512,120413,356,37
18513,120435,356,37
18514,120444,356,37
18515,120463,356,37
18516,120475,356,37
18517,120492,356,37
18518,120504,356,37
18519,120522,356,37
18520,120536,356,37
18521,120549,356,37
18522,120555,356,37
18523,120570,356,37
18524,120587,356,37
18525,120600,356,37
18526,120616,356,37
18527,120634,356,37
18528,120645,356,37
18529,120659,357,37
18530,120678,357,37
18531,120691,357,37
18532,120706,357,37
18533,120712,357,37
18534,120734,357,37
18535,120752,357,37
18536,120777,357,37
18537,120788,357,37
18538,120796,357,37
18539,120806,357,37
18540,120825,357,37
18541,120846,357,37
18542,120862,357,37
18543,120878,357,37
18544,120891,357,37
18545,120906,357,37
18546,120921,357,37
18547,120933,358,37
18548,120943,358,37
18549,120953,358,37
18550,120972,358,37
18551,120988,358,37
18552,121003,358,37
18553,121015,358,37
18554,121027,358,37
18555,121049,358,37
18556,121057,358,37
18557,121069,358,37
18558,121086,358,37
18559,121099,358,37
18560,121112,358,37
18561,121127,358,37
18562,121144,358,37
18563,121153,358,37
18564,121166,358,37
18565,121180,358,37
18566,121194,358,37
18567,121211,358,37
18568,121231,358,37
18569,121241,358,37
18570,121250,358,37
18571,121266,358,37
18572,121273,358,37
18573,121282,358,37
18574,121294,358,37
18575,121313,358,37
18576,121332,358,37
18577,121345,358,37
18578,121359,358,37
18579,121373,358,37
18580,121392,358,37
18581,121407,358,37
18582,121423,358,37
18583,121440,358,37
18584,121452,358,37
18585,121462,358,37
18586,121475,358,37
18587,121488,358,37
18588,121497,358,37
18589,121512,358,37
18590,121526,358,37
18591,121542,358,37
18592,121564,358,37
18593,121581,358,37
18594,121596,358,37
18595,121607,358,37
18596,121620,358,37
18597,121631,358,37
18598,121641,358,37
18599,121656,358,37
18600,121668,358,37
18601,121681,358,37
18602,121694,358,37
18603,121711,358,37
18604,121731,358,37
18605,121744,358,37
18606,121758,358,37
18607,121774,358,37
18608,121790,358,37
18609,121802,358,37
18610,121819,358,37
18611,121830,358,37
18612,121848,358,37
18613,121868,358,37
18614,121882,358,37
18615,121895,358,37
18616,121907,358,37
18617,121930,358,37
18618,121948,358,37
18619,121959,358,37
18620,121975,358,37
18621,121991,358,37
18622,121999,358,37
18623,122010,358,37
18624,122023,359,37
18625,122038,359,37
18626,122051,359,37
18627,122069,359,37
18628,122081,359,37
18629,122096,359,37
18630,122110,359,37
18631,122130,359,37
18632,122146,359,37
18633,122156,359,37
18634,122168,359,37
18635,122180,359,37
18636,122195,359,37
18637,122215,359,37
18638,122233,359,37
18639,122242,359,37
18640,122254,359,37
18641,122272,359,37
18642,122284,359,37
18643,122299,359,37
18644,122314,359,37
18645,122327,359,37
18646,122337,359,37
18647,122346,359,37
18648,122358,359,37
18649,122366,359,37
18650,122380,359,37
18651,122401,359,37
18652,122422,359,37
18653,122436,359,37
18654,122451,359,37
18655,122469,359,37
18656,122490,359,37
18657,122500,359,37
18658,122509,359,37
18659,122525,359,37
18660,122542,359,37
18661,122548,359,37
18662,122562,359,37
18663,122575,359,37
18664,122591,359,37
18665,122610,359,37
18666,122626,359,37
18667,122645,359,37
18668,122658,359,37
18669,122674,359,37
18670,122697,359,37
18671,122713,359,37
18672,122737,359,37
18673,122751,359,37
18674,122771,359,37
18675,122791,359,37
18676,122805,359,37
18677,122818,359,37
18678,122832,359,37
18679,122850,359,37
18680,122863,359,37
18681,122874,359,37
18682,122895,359,37
18683,122913,359,37
18684,122929,359,37
18685,122943,359,37
18686,122958,359,37
18687,122971,359,37
18688,122992,359,37
18689,123014,359,37
18690,123028,359,37
18691,123040,359,37
18692,123054,359,37
18693,123070,359,37
18694,123087,359,37
18695,123101,359,37
18696,123120,359,37
18697,123136,359,37
18698,123149,359,37
18699,123172,359,37
18700,123182,359,37
18701,123196,359,37
18702,123214,359,37
18703,123231,359,37
18704,123243,359,37
18705,123258,359,37
18706,123271,359,37
18707,123286,359,37
18708,123299,359,37
18709,123314,359,37
18710,123331,359,37
18711,123349,359,37
18712,123364,359,37
18713,123381,359,37
18714,123400,359,37
18715,123416,359,37
18716,123427,359,37
18717,123443,359,37
18718,123454,359,37
18719,123471,359,37
18720,123488,359,37
18721,123507,359,37
18722,123518,359,37
18723,123536,359,37
18724,123552,359,37
18725,123570,359,37
18726,123582,359,37
18727,123596,359,37
18728,123604,359,37
18729,123621,359,37
18730,123641,359,37
18731,123649,359,37
18732,123662,359,37
18733,123677,359,37
18734,123696,359,37
18735,123713,360,37
18736,123730,360,37
18737,123752,360,37
18738,123770,360,37
18739,123785,360,37
18740,123800,360,37
18741,123813,360,37
18742,123827,360,37
18743,123841,360,37
18744,123855,360,37
18745,123872,360,37
18746,123885,360,37
18747,123900,360,37
18748,123916,360,37
